chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	757130	757210	1	read0	2	1.5	2.91376	6:U,7:U,12:U,13:U,25:U,26:U,28:U,31:U,32:U,39:U,44:U,45:U,46:U,47:U,48:U,53:U,56:U,59:U,63:U,71:U,74:U
1	757130	757199	1	read1	1	0.5	0.5	6:U,7:U,12:U,13:U,25:M,26:M,28:M,31:M,32:M,39:M,44:M,45:M,46:M,47:M,48:M,53:M,56:M,59:M,63:M
1	757130	757199	1	read2	1	0.5	0.5	6:M,7:M,12:M,13:M,25:U,26:U,28:U,31:U,32:U,39:U,44:U,45:U,46:U,47:U,48:U,53:U,56:U,59:U,63:U
1	757146	757251	1	read6	3	2.66667	2.66667	9:U,10:U,12:U,15:U,16:U,23:U,28:U,29:U,30:U,31:U,32:U,37:U,40:U,43:U,47:U,55:U,58:U,69:M,70:M,71:M,75:M,78:M,82:M,83:M,85:M,88:M,90:M,91:M,92:M,96:M,97:M,98:M,102:M
1	757150	757247	1	read7	7	6	6	5:U,6:U,8:U,11:U,12:U,19:U,24:U,25:U,26:U,27:U,28:U,33:U,36:U,39:U,43:U,51:U,54:U,65:U,66:U,67:U,71:U,74:U,78:U,79:U,81:U,84:U,86:U,87:U,88:U,92:U,93:U,94:U
1	757195	757266	1	read26	3	3	3	6:U,9:U,20:U,21:U,22:U,26:U,29:U,33:U,34:U,36:U,39:U,41:U,42:U,43:U,47:U,48:U,49:U,53:U,58:U,59:U,65:U,66:U
1	757137	757206	1	read3	2	1	1	0:U,5:U,6:U,18:M,19:M,21:M,24:M,25:M,32:M,37:M,38:M,39:M,40:M,41:M,46:M,49:M,52:M,56:M,64:M,67:M
1	757184	757257	1	read19	2	1.4	0.8315	2:U,5:U,9:U,17:U,20:U,31:M,32:M,33:M,37:M,40:M,44:M,45:M,47:M,50:M,52:M,53:M,54:M,58:M,59:M,60:M,64:M,69:M,70:M
1	757250	757320	1	read36	2	1.66667	1.66667	3:U,4:U,10:U,11:U,17:U,20:U,22:U,23:U,28:U,30:U,33:U,36:U,37:U,39:U,40:U,44:U,45:U,49:U,59:U,63:U,66:U
1	757182	757251	1	read17	1	0.666667	0.666667	1:U,4:U,7:U,11:U,19:U,22:U,33:U,34:U,35:U,39:U,42:U,46:U,47:U,49:U,52:U,54:U,55:U,56:U,60:U,61:U,62:U,66:U
