chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
0	757121	757180	1	read0	2	2	2.5802	14:M,22:M,23:M,31:M,35:M,45:M
0	757123	757185	1	read4	4	5.6	5.6	12:M,20:M,21:M,29:M,33:M,43:M,58:U
0	757122	757184	1	read2	6	4.8	6.21711	13:M,21:M,22:M,30:M,34:M,44:M,59:M
0	757127	757192	1	read12	5	5.68254	5.68254	8:M,16:M,17:M,25:M,29:M,39:M,54:U,59:U,61:U,62:U,63:U
0	757182	757243	1	read126	6	6	6	4:M,6:M,7:M,8:M,12:M,13:M,17:M,24:M,30:M,33:M,36:M,39:M,54:M,55:M,59:M
0	757127	757187	1	read13	3	3.33333	3.33333	8:M,16:M,17:M,25:M,29:M,39:M,54:M,59:M
0	757184	757243	1	read131	1	1	1	2:U,4:U,5:U,6:U,10:U,11:U,15:U,22:U,28:U,31:U,34:U,37:U,52:U,53:U,57:U
0	757135	757198	1	read32	5	6.8	6.8	0:M,8:M,9:M,17:M,21:M,31:M,46:U,51:U,53:U,54:U,55:U,59:U,60:U
0	757191	757254	1	read148	9	9.33333	5.51946	3:M,4:M,8:M,15:M,21:M,24:M,27:M,30:M,45:M,46:M,50:M,53:M,59:M,62:M
0	757186	757249	1	read134	12	9.04762	9.04762	0:M,2:M,3:M,4:M,8:M,9:M,13:M,20:M,26:M,29:M,32:M,35:M,50:M,51:M,55:M,58:M
0	757243	757302	1	read258	1	0.8	1.11005	1:U,7:U,10:U,16:U,20:U,31:U,38:U,42:U,45:U,54:U
0	757129	757197	1	read16	16	10.4254	14.7459	6:M,14:M,15:M,23:M,27:M,37:M,52:M,57:M,59:M,60:M,61:M,65:M,66:M
0	757187	757248	1	read136	2	1.90476	3.00989	1:U,2:U,3:U,7:U,8:U,12:U,19:U,25:U,28:U,31:U,34:U,49:U,50:U,54:U,57:U
0	757242	757303	1	read256	4	5.6	3.58342	2:M,8:M,11:M,17:M,21:M,32:U,39:U,43:U,46:U,55:U,61:U
0	757185	757244	1	read133	1	2	0.830779	1:U,3:U,4:U,5:U,9:U,10:U,14:U,21:U,27:U,30:U,33:U,36:U,51:U,52:U,56:U,59:U
0	757141	757204	1	read41	4	4.66667	4.66667	2:M,3:M,11:M,15:M,25:M,40:U,45:U,47:U,48:U,49:U,53:U,54:U,58:U
0	757196	757258	1	read158	6	7.2	7.2	3:M,10:M,16:M,19:M,22:M,25:M,40:M,41:M,45:M,48:M,54:M,57:M
0	757245	757312	1	read261	6	6	6.15976	5:U,8:U,14:U,18:U,29:U,36:U,40:U,43:U,52:U,58:U,59:U
0	757141	757205	1	read42	8	8.66667	9.83062	2:M,3:M,11:M,15:M,25:M,40:M,45:M,47:M,48:M,49:M,53:M,54:M,58:M
0	757197	757257	1	read160	2	1.6	1.6	2:U,9:U,15:U,18:U,21:U,24:U,39:U,40:U,44:U,47:U,53:U,56:U
0	757194	757253	1	read155	1	1.33333	1.28995	0:U,1:U,5:U,12:U,18:U,21:U,24:U,27:U,42:U,43:U,47:U,50:U,56:U,59:U
0	757245	757312	1	read262	13	10.5	10.7503	5:M,8:M,14:M,18:M,29:U,36:U,40:U,43:U,52:U,58:U,59:U
0	757148	757211	1	read53	6	6.66667	6.66667	4:M,8:M,18:M,33:U,38:U,40:U,41:U,42:U,46:U,47:U,51:U,58:U
0	757200	757262	1	read167	9	7.33333	7.33333	6:M,12:M,15:M,18:M,21:M,36:M,37:M,41:M,44:M,50:M,53:M,59:M
0	757255	757317	1	read283	8	5.13333	3.9743	4:U,8:U,19:U,26:U,30:U,33:U,42:U,48:U,49:U,59:M
0	757264	757348	1	read315	44	40.4714	1.20022	10:U,17:U,21:U,24:U,33:U,39:U,40:U,50:U,55:U,63:U,65:U,66:U,69:U,78:U,83:U
0	757149	757211	1	read55	5	5.66667	5.66667	3:M,7:M,17:M,32:M,37:M,39:M,40:M,41:M,45:M,46:M,50:M,57:M
0	757200	757265	1	read166	4	4.66667	4.66667	6:U,12:U,15:U,18:U,21:U,36:U,37:U,41:U,44:U,50:U,53:U,59:U,63:U
0	757254	757313	1	read280	2	2	1.20022	5:M,9:M,20:U,27:U,31:U,34:U,43:U,49:U,50:U
0	757154	757219	1	read70	4	5	7.37421	2:M,12:M,27:U,32:U,34:U,35:U,36:U,40:U,41:U,45:U,52:U,58:U,61:U,64:U
0	757207	757277	1	read182	15	12.9333	13.7877	5:M,8:M,11:M,14:M,29:M,30:M,34:M,37:M,43:M,46:M,52:M,56:M,67:U
0	757204	757265	1	read176	3	4.33333	3.24855	2:M,8:M,11:M,14:M,17:M,32:M,33:M,37:M,40:M,46:M,49:M,55:M,59:M
0	757261	757322	1	read301	5	2.77778	2.13479	2:U,13:U,20:U,24:U,27:U,36:U,42:U,43:U,53:M,58:M
0	757153	757214	1	read64	9	6	6	3:M,13:M,28:M,33:M,35:M,36:M,37:M,41:M,42:M,46:M,53:M,59:M
0	757211	757270	1	read187	1	2	0.874394	1:U,4:U,7:U,10:U,25:U,26:U,30:U,33:U,39:U,42:U,48:U,52:U
0	757264	757348	1	read314	17	17.1143	0.711595	10:U,17:U,21:U,24:U,33:U,39:U,40:U,50:M,55:M,63:M,65:M,66:M,69:M,78:M,83:M
0	757255	757322	1	read282	19	11.0444	10.8019	4:M,8:M,19:U,26:U,30:U,33:U,42:U,48:U,49:U,59:U,64:U
0	757170	757234	1	read93	7	5.66667	5.66667	11:U,16:U,18:U,19:U,20:U,24:U,25:U,29:U,36:U,42:U,45:U,48:U,51:U
0	757219	757280	1	read201	6	5.33333	3.44693	2:M,17:M,18:M,22:M,25:M,31:M,34:M,40:M,44:M,55:U
0	757156	757235	1	read74	27	24.6667	24.6667	0:M,10:M,25:M,30:M,32:M,33:M,34:M,38:M,39:M,43:M,50:M,56:M,59:M,62:M,65:M
0	757213	757280	1	read188	4	5.46667	4.3062	2:U,5:U,8:U,23:U,24:U,28:U,31:U,37:U,40:U,46:U,50:U,61:U
0	757179	757240	1	read118	3	2.13333	2.13333	2:U,7:U,9:U,10:U,11:U,15:U,16:U,20:U,27:U,33:U,36:U,39:U,42:U,57:U,58:U
0	757222	757296	1	read208	29	22.0889	18.9487	14:M,15:M,19:M,22:M,28:M,31:M,37:M,41:M,52:U,59:U,63:U,66:U
0	757177	757240	1	read111	12	8.93333	8.93333	4:M,9:M,11:M,12:M,13:M,17:M,18:M,22:M,29:M,35:M,38:M,41:M,44:M,59:M,60:M
0	757222	757296	1	read209	12	9.82222	8.13393	14:U,15:U,19:U,22:U,28:U,31:U,37:U,41:U,52:U,59:U,63:U,66:U
0	757238	757300	1	read249	4	6.33333	4.73758	3:M,6:M,12:M,15:M,21:M,25:M,36:U,43:U,47:U,50:U,59:U
0	757239	757299	1	read251	3	3.33333	2.12863	2:U,5:U,11:U,14:U,20:U,24:U,35:U,42:U,46:U,49:U,58:U
