chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
0	757121	757180	1	read0	1	1	1	0:M,2:M,5:M,9:M,10:M,12:M,14:M,19:M,22:M,23:M,34:U,39:U,40:U,44:U,45:U,46:U,47:U,48:U,49:U,51:U,52:U,53:U,56:U,57:U
0	757122	757181	1	read1	1	0.666667	0.666667	1:U,4:U,8:U,9:U,11:U,13:U,18:U,21:U,22:U,33:U,38:U,39:U,43:U,44:U,45:U,46:U,47:U,48:U,50:U,51:U,52:U,55:U,56:U
0	757122	757192	1	read2	3	2.66667	2.66667	1:M,4:M,8:M,9:M,11:M,13:M,18:M,21:M,22:M,33:M,38:M,39:M,43:M,44:M,45:M,46:M,47:M,48:M,50:M,51:M,52:M,55:M,56:M,60:M,61:M,65:M,66:M
0	757137	757196	1	read8	1	1	0.386117	3:U,6:U,7:U,18:M,23:M,24:M,28:M,29:M,30:M,31:M,32:M,33:M,35:M,36:M,37:M,40:M,41:M,45:M,46:M,50:M,51:M,57:M
0	757179	757240	1	read27	2	2	2	3:M,4:M,8:M,9:M,15:M,25:M,27:M,28:M,29:M,31:M,33:M,34:M,35:M,37:M,38:M,43:M,44:M,48:M,49:M,50:M,51:M,53:M,56:M,57:M,60:M,61:M
0	757164	757231	1	read19	2	1.66667	2.04345	1:U,2:U,3:U,4:U,5:U,6:U,8:U,9:U,10:U,13:U,14:U,18:U,19:U,23:U,24:U,30:U,40:U,42:U,43:U,44:U,46:U,48:U,49:U,50:U,52:U,53:U,58:U,59:U,63:U,64:U,65:U,66:U
0	757148	757252	1	read12	10	9.66667	8.97436	7:U,12:U,13:U,17:U,18:U,19:U,20:U,21:U,22:U,24:U,25:U,26:U,29:U,30:U,34:U,35:U,39:U,40:U,46:U,56:M,58:M,59:M,60:M,62:M,64:M,65:M,66:M,68:M,69:M,74:M,75:M,79:M,80:M,81:M,82:M,84:M,87:M,88:M,91:M,92:M,93:M,95:M,96:M,104:M
0	757123	757193	1	read3	3	2	3.0311	0:U,3:U,7:U,8:U,10:U,12:U,17:U,20:U,21:U,32:U,37:U,38:U,42:U,43:U,44:U,45:U,46:U,47:U,49:U,50:U,51:U,54:U,55:U,59:U,60:U,64:U,65:U
0	757147	757235	1	read11	7	5.33333	4.64891	8:M,13:M,14:M,18:M,19:M,20:M,21:M,22:M,23:M,25:M,26:M,27:M,30:M,31:M,35:M,36:M,40:M,41:M,47:M,57:M,59:M,60:M,61:M,63:M,65:M,66:M,67:M,69:M,70:M,75:M,76:M,80:M,81:M,82:M,83:M,85:M,88:M
0	757192	757251	1	read31	1	1	0.923077	2:M,12:M,14:M,15:M,16:M,18:M,20:M,21:M,22:M,24:M,25:M,30:M,31:M,35:M,36:M,37:M,38:M,40:M,43:M,44:M,47:M,48:M,49:M,51:M,52:M
0	757221	757299	1	read44	4	3.66667	2.33025	1:U,2:U,6:U,7:U,8:U,9:U,11:U,14:U,15:U,18:U,19:U,20:U,22:U,23:U,31:U,32:U,33:U,34:U,40:U,44:U,47:U,55:U,57:U,61:U,63:U,68:U,69:U,72:U,75:U,78:U
0	757231	757348	1	read50	24	21.3333	0.333333	1:M,4:M,5:M,8:M,9:M,10:M,12:M,13:M,21:M,22:M,23:M,24:M,30:M,34:M,37:M,45:M,47:M,51:M,53:M,58:M,59:M,62:M,65:M,68:M,71:M,73:M,75:M,79:M,84:M,85:M,87:M,91:M,94:M,96:M,97:M,99:M,103:M,104:M,107:M,110:M,115:M,117:M
0	757198	757288	1	read33	14	11	11	6:M,8:M,9:M,10:M,12:M,14:M,15:M,16:M,18:M,19:M,24:M,25:M,29:M,30:M,31:M,32:M,34:M,37:M,38:M,41:M,42:M,43:M,45:M,46:M,54:M,55:M,56:M,57:M,63:M,67:M,70:M,78:M,80:M,84:M,86:M
0	757140	757202	1	read9	2	2	2	0:U,3:U,4:U,15:U,20:U,21:U,25:U,26:U,27:U,28:U,29:U,30:U,32:U,33:U,34:U,37:U,38:U,42:U,43:U,47:U,48:U,54:U
0	757286	757345	1	read72	1	0.666667	0.03585	3:U,4:U,7:U,10:U,13:U,16:U,18:U,20:U,24:U,29:U,30:U,32:U,36:U,39:U,41:U,42:U,44:U,48:U,49:U,52:U,55:U
