chr	start	end	cid	pid	abundance	methylpat	regions
13	19218085	19218165	1	1	0.837308	5:U,8:U,22:U	0
13	19218085	19218165	1	2	0.0237037	5:M,8:M,22:M	1
13	19218085	19218165	1	3	0.0237037	5:U,8:M,22:U	3
13	19218085	19218157	1	4	0.00926105	5:U,8:M,22:M	2
13	19239922	19240003	2	1	0.508373	13:M,71:M	3
13	19239922	19240004	2	2	0.442472	13:U,71:M	2
13	19239922	19240002	2	3	0.228273	13:U,71:U	1
13	19242520	19242592	3	1	0.0136986	62:U	0
13	19465052	19465131	4	1	0.0125	49:M	0
13	19565763	19565842	6	1	0.0125	8:U,35:U	0
13	19631347	19631426	7	1	0.075	1:M,25:M,31:M,37:M	0
13	19631347	19631419	7	2	0.0136986	1:M,25:M,31:U,37:U	1
13	19631727	19631808	9	1	0.299784	56:M,60:M,64:M	0
13	19631735	19631807	9	2	0.148746	48:M,52:U,56:M	11
13	19631728	19631808	9	3	0.0481481	55:M,59:U,63:U	3
13	19631728	19631808	9	4	0.01893	55:U,59:M,63:M	12
13	19633202	19633282	10	1	0.126841	33:U,43:U,72:U,77:U	0
13	19633203	19633282	10	2	0.125536	32:U,42:U,71:M,76:M	3
13	19633203	19633282	10	3	0.04625	32:U,42:M,71:U,76:M	12
13	19633203	19633282	10	4	0.0396429	32:U,42:U,71:M,76:U	1
13	19633203	19633275	10	5	0.0072407	32:M,42:U,71:U	11
13	19633320	19633400	11	1	0.0277778	3:U,65:U,73:U	0
13	19633557	19633637	13	1	0.180556	8:U,79:U	0
13	19633557	19633636	13	2	0.0210938	8:U,79:M	12
13	19648309	19648445	14	1	0.0291971	15:M,32:M,55:U	0
13	19648625	19648705	15	1	0.0277778	7:U,67:U	0
13	19665194	19665381	16	1	0.0265957	87:M,93:M	0
13	19687791	19687870	18	1	0.05	26:M,42:M,64:U	0
13	19688019	19688098	19	1	0.0125	39:U,50:U	0
13	19728285	19728372	20	1	1.20685	32:U	0
13	19728285	19728372	20	2	0.427363	32:M	6
13	19728403	19728498	21	1	0.172222	7:M,21:M	7,12
13	19728403	19728498	21	2	0.0968481	7:U,21:U	4,13
13	19728403	19728498	21	3	0.0504903	7:U,21:M	0,12
13	19745961	19746040	22	1	0.05	2:M	0
13	19746258	19746338	25	1	1.3781	4:U,79:U	0
13	19746258	19746338	25	2	0.409125	4:M,79:M	6
13	19746258	19746338	25	3	0.352197	4:M,79:U	12
13	19747392	19747474	27	1	0.120482	36:M,48:M	0
13	19747394	19747474	27	2	0.0282187	34:U,46:M	4
13	19747394	19747474	27	3	0.0229277	34:U,46:U	12
13	19819785	19819948	29	1	0.0243902	119:U,146:U	0
13	19872498	19872570	30	1	0.0136986	69:M	0
13	19872760	19872839	31	1	0.075	14:U	0
13	19910042	19910133	35	1	0.0326087	6:M	0
13	19919175	19919247	36	1	0.0821918	1:M,12:M,32:M,38:M,44:U	11
13	19919168	19919248	36	2	0.0739667	8:M,19:M,39:M,45:M,51:M	0
13	19919168	19919247	36	3	0.000217378	8:M,19:U,39:M,45:M,51:M	13
13	20003471	20003551	37	1	0.037037	73:U	0
13	20138998	20139166	39	1	0.0369084	7:M,10:M,15:M,19:M,29:M,52:M,73:M,76:M,107:M,121:M,130:M,142:M,158:M,167:U	0,4,10
13	20138999	20139078	39	2	0.0299636	6:M,9:M,14:M,18:M,28:M,51:M,72:U,75:M	12
13	20138998	20139158	39	3	0.0203168	7:M,10:M,15:M,19:M,29:M,52:M,73:M,76:M,107:U,121:M,130:U,142:M,158:M	0,9
13	20139117	20139277	39	4	0.0145833	2:U,11:U,23:U,39:M,48:M,55:M,58:M,63:M,75:M,88:M,102:M,107:M,129:M,131:M,136:M,154:M,158:M	5,15,16
13	20138998	20139277	39	5	0.0145833	7:M,10:M,15:M,19:M,29:M,52:M,73:M,76:M,107:M,121:M,130:M,142:M,158:M,167:M,174:M,177:M,182:M,194:M,207:M,221:M,226:M,248:M,250:M,255:M,273:M,277:M	0,4,2,15,16
13	20139118	20139277	39	6	0.0143187	1:U,10:U,22:M,38:M,47:M,54:M,57:M,62:M,74:M,87:M,101:M,106:M,128:M,130:M,135:M,153:M,157:M	8,15,16
13	20138998	20139158	39	7	0.00546873	7:M,10:M,15:M,19:M,29:M,52:M,73:M,76:M,107:M,121:M,130:M,142:M,158:U	0,6
13	20175887	20175971	40	1	0.988235	7:M,21:U,39:U,79:U,84:U	0
13	20176009	20176089	41	1	1.15245	8:U,10:U,13:U,15:U,21:U,23:U,33:U,40:U,44:U,54:U,63:U,73:U,76:U	0
13	20176009	20176088	41	2	0.0693807	8:U,10:U,13:U,15:U,21:U,23:U,33:U,40:U,44:U,54:U,63:U,73:U,76:M	4
13	20176009	20176088	41	3	0.0504587	8:U,10:U,13:U,15:U,21:U,23:U,33:M,40:U,44:U,54:U,63:U,73:U,76:U	6
13	20176009	20176088	41	4	0.037844	8:U,10:U,13:M,15:U,21:U,23:U,33:U,40:U,44:U,54:U,63:U,73:U,76:U	9
13	20176568	20176678	42	1	0.105454	1:M,8:U,10:U,13:U,16:U,21:U,27:U,39:U,45:U,98:U,101:U,105:U	0,12
13	20176568	20176648	42	2	0.100516	1:M,8:U,10:U,13:U,16:U,21:U,27:U,39:M,45:U	6
13	20176568	20176678	42	3	0.094546	1:U,8:U,10:U,13:U,16:U,21:U,27:U,39:U,45:U,98:U,101:U,105:U	4,12
13	20176686	20176797	43	1	0.784024	18:U,47:U,57:U,59:U,67:U,78:U,102:U	0
13	20176687	20176766	43	2	0.0710059	17:U,46:U,56:U,58:U,66:U,77:M	12
