chr	pos	Cov	Meth
13	19218089	69	6
13	19218092	69	11
13	19218106	69	7
13	19239934	294	223
13	19239992	294	221
13	19242581	1	0
13	19465100	1	1
13	19565770	1	0
13	19565797	1	0
13	19631347	7	7
13	19631371	7	7
13	19631377	7	6
13	19631383	7	6
13	19631782	90	86
13	19631786	90	81
13	19631790	90	77
13	19633234	36	1
13	19633244	36	7
13	19633273	36	25
13	19633278	35	26
13	19633322	2	0
13	19633384	2	0
13	19633392	2	0
13	19633564	15	0
13	19633635	15	3
13	19648323	1	1
13	19648340	1	1
13	19648363	2	0
13	19648631	2	0
13	19648691	2	0
13	19665280	1	1
13	19665286	1	1
13	19687816	4	4
13	19687832	4	4
13	19687854	4	0
13	19688057	1	0
13	19688068	1	0
13	19728316	308	84
13	19728409	22	14
13	19728423	67	39
13	19745962	4	4
13	19746261	163	62
13	19746336	163	47
13	19747427	19	12
13	19747439	19	16
13	19819903	2	0
13	19819930	2	0
13	19872566	1	1
13	19872773	6	0
13	19910047	1	1
13	19919175	177	177
13	19919186	177	176
13	19919206	177	177
13	19919212	177	177
13	19919218	177	176
13	20003543	3	0
13	20139004	11	11
13	20139007	11	11
13	20139012	11	11
13	20139016	11	11
13	20139026	11	11
13	20139049	11	11
13	20139070	11	10
13	20139073	11	11
13	20139104	9	8
13	20139118	13	10
13	20139127	13	9
13	20139139	13	12
13	20139155	13	12
13	20139164	7	4
13	20139171	4	4
13	20139174	4	4
13	20139179	4	4
13	20139191	4	3
13	20139204	33	33
13	20139218	33	33
13	20139223	33	33
13	20139245	33	28
13	20139247	33	28
13	20139252	33	33
13	20139270	33	33
13	20139274	27	19
13	20175893	80	80
13	20175907	80	0
13	20175925	80	0
13	20175965	80	0
13	20175970	45	0
13	20176016	102	0
13	20176018	102	0
13	20176021	102	6
13	20176023	102	0
13	20176029	102	0
13	20176031	102	0
13	20176041	102	8
13	20176048	102	0
13	20176052	102	0
13	20176062	102	0
13	20176071	102	0
13	20176081	102	0
13	20176084	102	11
13	20176568	69	43
13	20176575	69	0
13	20176577	69	0
13	20176580	69	0
13	20176583	69	0
13	20176588	69	0
13	20176594	69	0
13	20176606	75	7
13	20176612	75	0
13	20176665	6	0
13	20176668	6	0
13	20176672	6	0
13	20176703	167	0
13	20176732	207	0
13	20176742	207	0
13	20176744	207	9
13	20176752	207	4
13	20176763	207	24
13	20176787	40	0
13	20177035	6	6
13	20207079	17	0
13	20207136	17	0
13	20207199	27	0
13	20207209	27	0
13	20207236	27	0
13	20207253	27	0
13	20207269	27	0
13	20207513	3	0
13	20207519	3	0
13	20207536	3	0
13	20207543	3	0
13	20207551	3	0
13	20207622	2	0
13	20207638	2	0
13	20207646	2	0
13	20207654	2	0
13	20207677	2	0
13	20356236	30	0
13	20356244	30	0
13	20356269	30	0
13	20356278	30	0
13	20356282	30	0
13	20356285	30	0
13	20356289	30	0
13	20356299	30	3
13	20356302	30	0
13	20356353	33	0
13	20356356	33	0
13	20356369	33	0
13	20356379	33	0
13	20356392	33	0
13	20356401	33	0
13	20356405	33	0
13	20356408	33	0
13	20356413	33	0
13	20392455	94	94
13	20392473	94	92
13	20392481	94	94
13	20392488	94	94
13	20392490	94	94
13	20392511	94	94
13	20392527	94	94
13	20392571	86	76
13	20392576	86	83
13	20392595	87	85
13	20392606	87	87
13	20392622	87	87
13	20392640	87	87
13	20416386	3	3
13	20416478	1	1
13	20439073	12	0
13	20439078	12	0
13	20439086	12	0
13	20507892	2	2
13	20531617	1	0
13	20531621	1	0
13	20531624	1	0
13	20531630	1	0
13	20531642	1	0
13	20531666	1	0
13	20531727	33	5
13	20531736	33	0
13	20531739	33	5
13	20531743	33	5
13	20531748	33	0
13	20531754	33	5
13	20531759	33	0
13	20531761	33	0
13	20531769	33	1
13	20533541	3	0
13	20533544	3	0
13	20533549	3	0
13	20533554	3	0
13	20533556	3	0
13	20533568	3	0
13	20533572	3	0
13	20533599	3	0
13	20533603	3	0
13	20533684	4	0
13	20533690	4	0
