chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
3	3000028	3000795	1	0	102	93	66.755	146:M
3	3000722	3000872	1	93	4	4	4	92:U
3	3000727	3000867	1	94	3	3	4.64619	87:M
3	3000815	3001240	1	100	23	19	33.7246	214:M,386:M
3	3001167	3001336	1	119	11	9	8.52695	34:M,79:M
3	3001239	3001338	1	128	1	1	0	7:U
3	3001256	3001444	1	129	17	15	9.1018	94:M,175:M
3	3001303	3001402	1	137	1	1	0	47:U
3	3001351	3002018	1	145	68	64	64	80:M,101:M
3	3002033	3002471	2	0	37	34	34	*
3	3002395	3002506	2	195	2	2	3.58279	99:M
3	3002409	3002562	2	193	3	2	2	85:U,106:M,150:M
3	3002441	3002540	2	192	1	1	1	53:M,74:M
3	3002449	3002548	2	191	1	1	3.48408	45:M,66:U
3	3002499	3002598	2	188	1	1	4.86632	16:M,60:M
3	3002535	3003071	2	187	22	21	21	24:U,314:M,317:M,379:M,481:M
3	3002465	3002564	2	189	1	1	0.898994	29:M,50:M,94:M
3	3003007	3003147	2	166	3	3	3	9:M,69:M
3	3003035	3003142	2	164	3	2	0.0648	41:U
3	3003077	3003229	2	161	6	5	6.7932	*
3	3003236	3003570	3	0	20	19	19	*
3	3003480	3003791	3	167	21	19	19	97:M
3	3003482	3003581	3	168	1	1	1.22259	95:U
3	3003751	3003937	3	194	5	6	6	99:M
3	3003788	3003935	3	196	3	3	4.95166	62:U
3	3004059	3004234	4	0	5	5	8.44828	*
3	3004164	3004325	4	202	8	7	6.67816	81:M
3	3004183	3004308	4	199	3	3	0	62:U
3	3004247	3004594	4	184	28	28	28	*
3	3005120	3006120	5	0	84	76	80.2164	761:M
3	3006045	3006203	5	153	3	3	3	91:M
3	3006052	3006205	5	152	4	4	3.37751	84:U
3	3006109	3006208	5	146	1	1	1	27:M,97:U
3	3006110	3006217	5	144	2	2	0.329443	26:M,96:M
3	3006137	3006299	5	142	7	5.66667	3.99915	69:M
3	3006138	3006260	5	141	4	3.66667	2.62069	68:U
3	3006214	3006914	5	131	39	35	54.2921	193:M
3	3006839	3006938	5	79	1	1	1	94:M
3	3006849	3007028	5	78	3	3	2.51779	84:U,97:M
3	3006902	3007024	5	74	2	1.66667	0.27866	31:M,44:U
3	3006852	3007029	5	77	5	4.66667	4.66667	81:M,94:M
3	3006939	3007038	5	68	1	1	1.71392	7:M
3	3006960	3007147	5	67	16	14	11.321	*
3	3007077	3007176	5	53	1	1	0	76:M,85:U
3	3007091	3007991	5	52	84	78	76.5679	62:M,71:M
3	3007906	3008090	5	236	10	9	0	88:M
3	3007977	3008088	5	244	3	3	1.7284	17:U
3	3007997	3008374	5	248	34	33	25.7111	*
3	3008284	3008468	5	281	8	7	7	91:M,112:M
3	3008330	3008448	5	286	3	2	1.16543	45:U,66:M
3	3008389	3008642	5	290	15	14	14	7:M
3	3008551	3008725	5	304	12	10.6667	8.46914	95:M
3	3008567	3008721	5	307	3	2.66667	0	79:U
3	3008649	3008827	5	318	10	11	15.4691	*
3	3009302	3009883	6	0	29	26	26	418:M,524:U
3	3009771	3009904	6	328	2	2	0	55:M
3	3009834	3009933	6	148	1	2	4.88722	*
3	3010014	3010193	7	0	8	7.28571	7.28571	96:M
3	3010016	3010199	7	328	7	4.85714	4.85714	94:U
3	3010209	3010355	7	53	3	3	0.168636	51:U,95:M
3	3010183	3010298	7	244	3	3	2.09367	77:M
3	3010270	3010396	7	79	2	2	2.1244	34:M
3	3010212	3010311	7	67	1	0.666667	3.16979	48:M,92:M
3	3010212	3010340	7	68	2	1.66667	1.66667	48:M,92:U
3	3010307	3010624	7	141	27	26	17.459	*
3	3010537	3010728	7	285	2	2	2	94:U
3	3010541	3010724	7	284	11	10	5.12787	90:M
3	3010635	3011460	7	306	62	56	56	*
3	3011365	3011555	7	251	7	6.66667	6.66667	97:M
3	3011413	3011555	7	235	5	4.66667	2.39857	49:U
3	3011503	3011821	7	228	24	23	23.9122	*
3	3011935	3012564	8	0	62	54	54	2:M,482:M
3	3014093	3014192	8	135	1	1	0	5:U
3	3017278	3017377	8	580	1	1	0.55822	3:U,26:M
3	3017791	3017894	8	730	3	2.16667	2.16667	38:U,67:M
3	3017807	3017906	8	748	2	0.666667	0.666667	22:U,51:U,93:M
3	3012497	3012647	8	224	4	3	3	88:U
3	3012527	3012635	8	226	2	2	3.57432	58:M
3	3014150	3014286	8	155	3	3	2.03792	55:U
3	3014110	3014294	8	140	15	13	6.23742	95:M
3	3017283	3017382	8	582	1	1	1	21:M
3	3017816	3017915	8	754	1	0.666667	0.666667	13:U,42:M,84:M
3	3017830	3017931	8	776	3	0.722222	0.722222	28:M,70:U,89:U
3	3017831	3017941	8	778	5	2.45238	0	27:M,69:U,88:M
3	3017876	3017995	8	831	5	1.95325	0.449091	24:M,43:U,70:U
3	3017859	3017998	8	817	11	3.67157	0.775578	41:M,60:U,87:M
3	3017830	3017929	8	775	2	0.444444	0.444444	28:U,70:M,89:M
3	3012587	3013001	8	231	60	51	31.5431	*
3	3014213	3014423	8	99	18	16	15.0898	144:M
3	3017353	3017452	8	651	1	0.2	0	27:U,35:M,61:M,70:U
3	3017350	3017449	8	643	1	0.5	0	30:U,38:M,64:U,73:U
3	3017333	3017434	8	611	2	0.733333	0	47:U,55:U,81:M,90:U
3	3017332	3017467	8	609	3	1.56667	1.30444	48:U,56:M,82:U,91:M,121:M
3	3017332	3017449	8	607	4	1.73333	0	48:U,56:M,82:M,91:M
3	3017328	3017433	8	604	3	1.33333	0	52:U,60:U,86:M,95:M
3	3017285	3017387	8	583	2	2	1.55388	19:M,95:M
3	3017833	3017945	8	783	13	6.77143	1.04555	25:M,67:M,86:U
3	3017825	3017926	8	764	3	1.16667	0.359571	4:U,33:M,75:M,94:M
3	3017851	3017950	8	808	1	0.25	0	7:M,49:U,68:U,95:M
3	3017890	3017989	8	860	1	0.4	0.180556	10:U,29:U,56:U
3	3017848	3017984	8	804	3	1.84848	0	10:M,52:U,71:M,98:M
3	3017854	3017986	8	812	4	1.34848	0	4:M,46:U,65:M,92:U
3	3017905	3018013	8	879	3	3	3	14:U,41:U
3	3017906	3018006	8	880	2	1.66667	1.66667	13:U,40:M
3	3017861	3017999	8	819	20	7.75801	3.47587	39:M,58:M,85:U
3	3017848	3017947	8	803	1	0.666667	0.271605	10:U,52:M,71:M,98:M
3	3012926	3013084	8	322	12	9	3.88785	85:M,98:M
3	3012927	3013079	8	323	4	4	4	84:U,97:M
3	3014336	3014480	8	193	5	5	5	21:M,96:M
3	3014407	3014506	8	168	1	1	2.57915	25:U
3	3017388	3017487	8	671	1	1	1	0:M,26:M,35:U,65:M,82:M
3	3017433	3017552	8	677	3	2	10.1258	20:M,37:M,83:M
3	3017337	3017451	8	624	2	0.8	0	43:U,51:U,77:M,86:M
3	3017381	3017480	8	670	1	1	0	7:M,33:M,42:M,72:U,89:M
3	3017392	3017504	8	673	2	2	2.68343	22:M,31:M,61:M,78:M
3	3017292	3017403	8	585	13	6.8	2.57328	12:M,88:M,96:M
3	3017295	3017412	8	587	5	4.4	2.75962	9:M,85:M,93:U
3	3017830	3017944	8	777	25	9.02698	1.44335	28:M,70:M,89:M
3	3017879	3017984	8	839	2	0.515152	0	21:U,40:U,67:M
3	3017901	3018012	8	877	5	3.33333	3.33333	18:M,45:M
3	3017913	3018012	8	884	1	0.666667	6.68437	6:M,33:U
3	3017859	3017999	8	816	47	21.5859	1.25	41:M,60:M,87:M
3	3013001	3013101	8	317	2	2	0.532996	10:M,23:M,95:M
3	3013041	3013140	8	239	1	1	0.868397	55:U
3	3013005	3013104	8	283	1	1	0	6:U,19:M,91:U
3	3013010	3013109	8	287	1	1	0.385542	1:U,14:M,86:M
3	3014457	3014666	8	194	11	9	12.6507	*
3	3017471	3017570	8	679	1	1	0.989774	45:M,85:M,98:U
3	3017498	3017613	8	680	36	12.2258	12.2258	18:M,58:M,71:M,74:M,86:M
3	3017498	3017597	8	682	2	0.571429	0.571429	18:M,58:U,71:U,74:M,86:M
3	3017500	3017599	8	684	1	0.666667	0.666667	16:M,56:U,69:U,72:M,84:U
3	3017502	3017606	8	686	5	0.949123	0.949123	14:M,54:M,67:M,70:M,82:U
3	3017502	3017606	8	687	6	1.41579	1.41579	14:M,54:M,67:M,70:U,82:M
3	3017514	3017613	8	718	1	0.4	0.4	2:M,42:U,55:M,58:M,70:U
3	3017355	3017454	8	658	2	0.363636	0	25:U,33:U,59:M,68:M,98:M
3	3017391	3017512	8	672	3	3	3	23:M,32:M,62:U,79:M
3	3017502	3017605	8	691	4	0.97193	0.97193	14:U,54:M,67:M,70:M,82:M
3	3017502	3017601	8	692	1	0.105263	0	14:U,54:M,67:U,70:M,82:M
3	3017318	3017417	8	597	1	1	0.740162	62:M,70:M,96:M
3	3017325	3017452	8	601	5	1.86667	1.86667	55:M,63:M,89:U,98:M
3	3017320	3017422	8	598	4	3	0.608535	60:M,68:U,94:M
3	3017336	3017435	8	621	1	0.666667	0.666667	44:M,52:U,78:U,87:U
3	3017349	3017453	8	641	3	1.18571	1.18571	31:M,39:U,65:U,74:M,104:M
3	3017850	3017953	8	805	4	2.41667	0.73528	8:M,50:M,69:M,96:U
3	3017851	3017957	8	806	8	3.91667	0.0405644	7:M,49:M,68:M,95:M
3	3013018	3013185	8	289	7	7	7	6:M,78:M
3	3013106	3013286	8	247	5	5	9.29679	*
3	3014581	3014777	8	178	6	6	6	98:M
3	3014616	3014752	8	174	6	5	2.06716	63:U
3	3017504	3017662	8	697	2	1.13333	1.13333	12:M,52:M,65:U,68:U,80:M
3	3017502	3017601	8	690	2	0.210526	0.210526	14:M,54:M,67:U,70:M,82:U
3	3017498	3017607	8	681	8	1.76291	0.863365	18:M,58:M,71:U,74:M,86:M
3	3017510	3017609	8	714	1	0.666667	0.666667	6:U,46:M,59:M,62:U,74:M
3	3017535	3017634	8	719	1	1	2.24008	21:M,34:U,37:M,49:M
3	3017329	3017452	8	605	21	9.72381	1.32865	51:M,59:M,85:M,94:M
